game_id,play_id,play_blurb,tgt_name,route_of_targeted_receiver,sep_delta_25,closing_eff_25,contested_severity_25,xcatch_surprise_25,abi_100
2023090700,101,DET vs KC | W1 Q1 3rd&3 @ DET 32 | pass_len=22 | I | (14:25) (Shotgun) J.Goff pass incomplete deep right to J.Reynolds.,Josh Reynolds,CORNER,3,18,11,10,42.0
2023111904,1530,HOU vs ARI | W11 Q2 2nd&11 @ ARI 12 | pass_len=12 | IN | (6:15) (Shotgun) C.Stroud pass short middle intended for N.Collins INTERCEPTED by J.Thompson at ARZ 0. Touchback.,Nico Collins,POST,17,24,18,10,69.0
2023111904,1840,"HOU vs ARI | W11 Q2 2nd&3 @ HOU 48 | pass_len=12 | C | (:38) (No Huddle, Shotgun) C.Stroud pass short middle to D.Schultz to ARZ 40 for 12 yards (K.Barnes).",Dalton Schultz,HITCH,14,24,10,9,57.0
2023111904,1865,"HOU vs ARI | W11 Q2 1st&10 @ ARI 40 | pass_len=40 | C | (:34) C.Stroud pass deep right to N.Dell for 40 yards, TOUCHDOWN.",Tank Dell,POST,6,16,8,19,49.0
2023111904,2194,HOU vs ARI | W11 Q3 3rd&17 @ HOU 48 | pass_len=18 | C | (11:55) HST 7-Stroud in at QB (Shotgun) C.Stroud pass deep right to N.Dell pushed ob at ARZ 34 for 18 yards (Ma.Wilson).,Tank Dell,OUT,8,15,18,14,55.0
2023111904,2427,ARI vs HOU | W11 Q3 2nd&10 @ HOU 39 | pass_len=10 | C | (6:50) (Shotgun) K.Murray pass short left to T.McBride to HST 28 for 11 yards (J.Pitre).,Trey McBride,OUT,17,8,14,15,54.0
2023111904,2893,ARI vs HOU | W11 Q4 1st&10 @ HOU 47 | pass_len=13 | C | (15:00) K.Murray pass short right to G.Dortch to HST 30 for 17 yards (D.Stingley).,Greg Dortch,OUT,11,19,10,9,49.0
2023111904,3286,HOU vs ARI | W11 Q4 2nd&10 @ ARI 13 | pass_len=10 | IN | (9:42) (Shotgun) C.Stroud pass short middle intended for R.Woods INTERCEPTED by K.Barnes (A.Hamilton) at ARZ 3. K.Barnes to ARZ 49 for 46 yards (G.Fant).,Robert Woods,CROSS,6,22,22,8,58.0
2023111904,3423,ARI vs HOU | W11 Q4 4th&4 @ HOU 45 | pass_len=12 | I | (7:22) (Shotgun) K.Murray pass incomplete short middle to T.McBride.,Trey McBride,POST,24,11,4,16,55.0
2023111904,3493,"HOU vs ARI | W11 Q4 3rd&3 @ ARI 48 | pass_len=21 | C | (6:20) (No Huddle, Shotgun) C.Stroud pass deep middle to N.Collins to ARZ 25 for 23 yards (J.Thompson, Ma.Wilson).",Nico Collins,POST,14,25,16,16,71.0
2023111904,3592,ARI vs HOU | W11 Q4 2nd&7 @ ARI 22 | pass_len=16 | I | (4:23) (Shotgun) K.Murray pass incomplete deep middle to G.Dortch (D.Stingley).,Greg Dortch,IN,5,19,22,6,52.0
2023111904,3639,ARI vs HOU | W11 Q4 3rd&12 @ ARI 17 | pass_len=12 | C | (4:18) (Shotgun) K.Murray pass short left to M.Brown to ARZ 30 for 13 yards (S.Nelson).,Marquise Brown,HITCH,2,17,12,7,38.0
2023111904,3819,ARI vs HOU | W11 Q4 4th&8 @ HOU 27 | pass_len=20 | I | (:35) (Shotgun) K.Murray pass incomplete deep left to M.Brown (S.Nelson) [W.Anderson].,Marquise Brown,CORNER,2,21,15,8,46.0
2023111905,208,JAX vs TEN | W11 Q1 3rd&10 @ JAX 14 | pass_len=14 | C | (11:34) (Shotgun) T.Lawrence pass short left to C.Ridley to JAX 28 for 14 yards (K.Fulton).,Calvin Ridley,HITCH,3,20,24,18,65.0
2023111905,285,JAX vs TEN | W11 Q1 3rd&5 @ JAX 33 | pass_len=15 | I | (9:32) (Shotgun) T.Lawrence pass incomplete short right to C.Kirk.,Christian Kirk,OUT,18,17,12,9,56.0
2023111905,390,TEN vs JAX | W11 Q1 1st&10 @ JAX 38 | pass_len=18 | I | (7:54) W.Levis pass incomplete deep left to C.Okonkwo.,Chig Okonkwo,CORNER,18,24,12,16,70.0
2023111905,528,JAX vs TEN | W11 Q1 1st&10 @ TEN 41 | pass_len=20 | C | (6:12) (Shotgun) T.Lawrence pass deep left to C.Kirk to TEN 21 for 20 yards (K.Fulton).,Christian Kirk,GO,1,20,16,10,47.0
2023111905,866,TEN vs JAX | W11 Q2 3rd&5 @ TEN 42 | pass_len=13 | I | (14:13) (Shotgun) W.Levis pass incomplete short left to J.Whyle (M.Brown).,Josh Whyle,HITCH,12,24,15,13,64.0
2023111905,943,TEN vs JAX | W11 Q2 1st&10 @ JAX 49 | pass_len=14 | I | (13:19) W.Levis pass incomplete short middle to D.Hopkins (Dari.Williams).,DeAndre Hopkins,IN,11,25,21,5,62.0
2023111905,1220,JAX vs TEN | W11 Q2 1st&10 @ JAX 24 | pass_len=26 | I | (7:48) (Shotgun) T.Lawrence pass incomplete deep right to E.Engram (A.Al-Shaair).,Evan Engram,GO,5,17,17,9,48.0
2023111905,1695,JAX vs TEN | W11 Q2 1st&10 @ JAX 42 | pass_len=16 | I | (1:14) (Shotgun) T.Lawrence pass incomplete deep right to C.Ridley.,Calvin Ridley,OUT,4,20,20,6,50.0
2023111905,1792,JAX vs TEN | W11 Q2 2nd&10 @ TEN 48 | pass_len=28 | C | (:41) (Shotgun) T.Lawrence pass deep left to C.Ridley pushed ob at TEN 14 for 34 yards (A.Hooker).,Calvin Ridley,GO,12,25,14,19,70.0
2023111905,1822,JAX vs TEN | W11 Q2 1st&10 @ TEN 14 | pass_len=14 | I | (:35) (Shotgun) T.Lawrence pass incomplete short right to C.Kirk.,Christian Kirk,OUT,12,15,18,6,51.0
2023111905,2168,JAX vs TEN | W11 Q3 4th&4 @ TEN 40 | pass_len=10 | C | (10:56) (Shotgun) T.Lawrence pass short left to D.Johnson to TEN 6 for 34 yards (K.Wallace).,D'Ernest Johnson,FLAT,25,0,0,5,30.0
2023111905,2450,JAX vs TEN | W11 Q3 1st&10 @ JAX 33 | pass_len=26 | C | (5:33) (Shotgun) T.Lawrence pass deep right to C.Ridley to TEN 41 for 26 yards (R.McCreary).,Calvin Ridley,OUT,10,18,12,12,52.0
2023111905,2497,JAX vs TEN | W11 Q3 2nd&7 @ TEN 38 | pass_len=18 | C | (4:14) T.Lawrence pass deep left to C.Kirk to TEN 20 for 18 yards (T.Avery).,Christian Kirk,OUT,9,20,17,14,60.0
2023111905,2522,"JAX vs TEN | W11 Q3 1st&10 @ TEN 20 | pass_len=20 | C | (3:30) T.Lawrence pass deep left to C.Ridley for 20 yards, TOUCHDOWN.",Calvin Ridley,CROSS,15,23,6,11,55.0
2023111905,2752,"TEN vs JAX | W11 Q3 1st&10 @ JAX 43 | pass_len=42 | C | (:05) (Shotgun) Direct snap to D.Henry.  W.Levis pass deep right to D.Hopkins for 43 yards, TOUCHDOWN.",DeAndre Hopkins,GO,13,12,12,20,57.0
2023111906,838,MIA vs LV | W11 Q1 2nd&6 @ MIA 44 | pass_len=16 | C | (2:55) T.Tagovailoa pass deep left to T.Hill to LV 38 for 18 yards (N.Hobbs).,Tyreek Hill,POST,4,19,22,18,63.0
2023111906,886,"MIA vs LV | W11 Q1 2nd&10 @ LV 38 | pass_len=14 | C | (2:10) (Shotgun) T.Tagovailoa pass short right to T.Hill for 38 yards, TOUCHDOWN.",Tyreek Hill,POST,24,21,4,7,56.0
2023111906,950,LV vs MIA | W11 Q1 1st&10 @ LV 25 | pass_len=16 | C | (2:03) A.O'Connell pass deep right to T.Tucker pushed ob at LV 42 for 17 yards (X.Howard).,Tre Tucker,OUT,16,10,7,10,43.0
2023111906,1024,"LV vs MIA | W11 Q1 1st&10 @ MIA 46 | pass_len=40 | C | (:08) A.O'Connell pass deep left to D.Adams for 46 yards, TOUCHDOWN.",Davante Adams,POST,15,21,4,18,58.0
2023111906,1180,MIA vs LV | W11 Q2 3rd&7 @ MIA 38 | pass_len=17 | C | (14:13) (Shotgun) T.Tagovailoa pass deep right to T.Hill ran ob at LV 41 for 21 yards (M.Peters).,Tyreek Hill,POST,23,24,12,11,70.0
2023111906,2121,MIA vs LV | W11 Q2 1st&10 @ MIA 25 | pass_len=29 | C | (:05) (Shotgun) T.Tagovailoa pass deep right to R.Chosen ran ob at LV 45 for 30 yards (N.Hobbs) [M.Koonce].,Robbie Chosen,CROSS,12,22,17,20,71.0
2023111906,2187,MIA vs LV | W11 Q3 1st&10 @ MIA 25 | pass_len=43 | IN | (15:00) (Shotgun) T.Tagovailoa pass deep left intended for J.Waddle INTERCEPTED by I.Pola-Mao at LV 32. I.Pola-Mao to LV 32 for no gain (J.Waddle).,Jaylen Waddle,POST,21,19,10,4,54.0
2023111906,2338,MIA vs LV | W11 Q3 2nd&8 @ MIA 23 | pass_len=24 | C | (11:57) (Shotgun) T.Tagovailoa pass deep right to T.Hill ran ob at LV 46 for 31 yards (M.Peters).,Tyreek Hill,CORNER,24,9,0,10,43.0
2023111906,2462,MIA vs LV | W11 Q3 3rd&7 @ LV 31 | pass_len=21 | I | (8:33) (Shotgun) T.Tagovailoa pass incomplete deep left to C.Wilson [M.Crosby].,Cedrick Wilson Jr.,OUT,24,6,3,13,46.0
2023111906,2507,LV vs MIA | W11 Q3 1st&10 @ LV 40 | pass_len=16 | IN | (8:22) (Shotgun) A.O'Connell pass deep middle intended for T.Tucker INTERCEPTED by J.Ramsey at MIA 44. J.Ramsey to MIA 47 for 3 yards (T.Tucker).,Tre Tucker,IN,3,18,24,7,52.0
2023111906,2636,MIA vs LV | W11 Q3 2nd&7 @ LV 23 | pass_len=13 | I | (5:39) (Shotgun) T.Tagovailoa pass incomplete short right to J.Waddle (R.Spillane).,Jaylen Waddle,POST,7,24,6,17,54.0
2023111906,2659,MIA vs LV | W11 Q3 3rd&7 @ LV 23 | pass_len=10 | I | (5:35) (Shotgun) T.Tagovailoa pass incomplete short left to J.Waddle.,Jaylen Waddle,OUT,5,20,11,14,50.0
2023111906,2772,"LV vs MIA | W11 Q3 3rd&1 @ LV 34 | pass_len=41 | I | (4:07) A.O'Connell pass incomplete deep middle to D.Adams [C.Wilkins]. Penalty on LV-J.Eluemunor, Offensive Holding, declined.",Davante Adams,CROSS,14,13,9,4,40.0
2023111906,2860,MIA vs LV | W11 Q3 2nd&6 @ MIA 19 | pass_len=20 | C | (3:09) (Shotgun) T.Tagovailoa pass deep left to T.Hill pushed ob at MIA 44 for 25 yards (N.Hobbs).,Tyreek Hill,OUT,25,14,0,7,46.0
2023111906,2917,MIA vs LV | W11 Q3 2nd&8 @ MIA 46 | pass_len=12 | C | (1:52) (Shotgun) T.Tagovailoa pass short middle to C.Wilson to LV 42 for 12 yards (I.Pola-Mao).,Cedrick Wilson Jr.,IN,20,24,25,19,88.0
2023111906,3174,LV vs MIA | W11 Q4 2nd&3 @ LV 43 | pass_len=25 | I | (12:56) A.O'Connell pass incomplete deep right to D.Adams.,Davante Adams,CROSS,17,22,11,7,57.0
2023111906,3469,"LV vs MIA | W11 Q4 2nd&16 @ MIA 44 | pass_len=22 | I | (9:27) A.O'Connell pass deep right to T.Tucker ran ob at MIA 22 for 22 yards. Miami challenged the pass completion ruling, and the play was REVERSED. A.O'Connell pass incomplete deep right to T.Tucker.",Tre Tucker,GO,20,19,3,13,55.0
2023111906,3576,LV vs MIA | W11 Q4 4th&3 @ MIA 31 | pass_len=31 | I | (8:33) (Shotgun) A.O'Connell pass incomplete deep left to J.Meyers.,Jakobi Meyers,GO,22,25,4,9,60.0
2023111906,3752,"LV vs MIA | W11 Q4 2nd&10 @ LV 13 | pass_len=14 | C | (6:18) (Shotgun) A.O'Connell pass short right to J.Meyers pushed ob at LV 37 for 24 yards (J.Phillips). Penalty on MIA-X.Howard, Defensive Pass Interference, declined.",Jakobi Meyers,OUT,25,16,0,6,47.0
2023111906,4148,LV vs MIA | W11 Q4 2nd&4 @ LV 13 | pass_len=36 | I | (1:52) (Shotgun) A.O'Connell pass incomplete deep left to D.Adams.,Davante Adams,CORNER,15,23,2,11,51.0
2023111906,4196,"LV vs MIA | W11 Q4 1st&10 @ LV 18 | pass_len=18 | C | (1:28) (No Huddle, Shotgun) A.O'Connell pass deep left to T.Tucker to LV 37 for 19 yards (J.Holland).",Tre Tucker,IN,17,24,1,11,53.0
2023111906,4269,LV vs MIA | W11 Q4 3rd&6 @ LV 41 | pass_len=20 | C | (:42) A.O'Connell pass deep right to D.Adams pushed ob at MIA 39 for 20 yards (D.Elliott).,Davante Adams,CORNER,21,21,8,9,59.0
2023111906,4306,LV vs MIA | W11 Q4 1st&10 @ MIA 39 | pass_len=13 | I | (:36) (Shotgun) A.O'Connell pass incomplete short middle to A.Hooper (X.Howard).,Austin Hooper,IN,14,22,20,5,61.0
2023111906,4329,LV vs MIA | W11 Q4 2nd&10 @ MIA 39 | pass_len=39 | IN | (:32) (Shotgun) A.O'Connell pass deep middle intended for T.Tucker INTERCEPTED by J.Ramsey at MIA -6. Touchback. MIA-J.Ramsey was injured during the play. His return is Probable.,Tre Tucker,POST,4,24,18,2,48.0
2023111907,102,"NYG vs WAS | W11 Q1 3rd&10 @ NYG 25 | pass_len=21 | C | (14:05) (No Huddle, Shotgun) T.DeVito pass deep right to S.Barkley ran ob at NYG 46 for 21 yards.",Saquon Barkley,OUT,22,20,3,12,57.0
2023111907,307,WAS vs NYG | W11 Q1 1st&10 @ WAS 35 | pass_len=52 | IN | (10:09) (Shotgun) S.Howell pass deep middle intended for D.Brown INTERCEPTED by N.McCloud [J.Ward] at NYG 13. N.McCloud to NYG 13 for no gain (D.Brown; L.Thomas).,Dyami Brown,POST,9,18,8,3,38.0
2023111907,556,NYG vs WAS | W11 Q1 3rd&13 @ WAS 48 | pass_len=18 | C | (7:05) (Shotgun) T.DeVito pass deep middle to D.Slayton to WAS 24 for 24 yards (P.Butler; K.Curl). WAS-P.Butler was injured during the play. His return is Questionable.  WAS 35 - Back injury,Darius Slayton,IN,22,23,11,13,69.0
2023111907,584,"NYG vs WAS | W11 Q1 1st&10 @ WAS 24 | pass_len=24 | C | (6:35) (Shotgun) T.DeVito pass deep right to S.Barkley for 24 yards, TOUCHDOWN.",Saquon Barkley,WHEEL,16,25,9,14,64.0
2023111907,746,WAS vs NYG | W11 Q1 1st&10 @ NYG 34 | pass_len=17 | C | (3:50) S.Howell pass deep left to L.Thomas to NYG 5 for 29 yards (J.Pinnock).,Logan Thomas,CORNER,21,16,2,11,50.0
2023111907,1360,WAS vs NYG | W11 Q2 2nd&8 @ WAS 37 | pass_len=21 | I | (9:34) (Shotgun) S.Howell pass incomplete deep right to T.McLaurin (J.Pinnock).,Terry McLaurin,CROSS,0,22,8,12,42.0
2023111907,1485,NYG vs WAS | W11 Q2 3rd&8 @ NYG 40 | pass_len=10 | C | (8:01) (Shotgun) T.DeVito pass short left to W.Robinson to WAS 49 for 11 yards (D.Johnson).,Wan'Dale Robinson,OUT,11,16,3,8,38.0
2023111907,1562,"NYG vs WAS | W11 Q2 3rd&1 @ WAS 40 | pass_len=23 | C | (6:06) T.DeVito pass deep left to D.Slayton for 40 yards, TOUCHDOWN.",Darius Slayton,CROSS,16,21,3,11,51.0
2023111907,1854,WAS vs NYG | W11 Q2 3rd&3 @ NYG 18 | pass_len=10 | C | (1:47) (Shotgun) S.Howell pass short middle to T.McLaurin to NYG 7 for 11 yards (X.McKinney).,Terry McLaurin,SLANT,15,24,7,8,54.0
2023111907,2075,NYG vs WAS | W11 Q2 3rd&12 @ NYG 23 | pass_len=17 | I | (1:23) (Shotgun) T.DeVito pass incomplete deep middle to D.Slayton (J.Martin).,Darius Slayton,IN,14,25,9,15,63.0
2023111907,2612,WAS vs NYG | W11 Q3 1st&10 @ NYG 29 | pass_len=29 | I | (7:15) (Shotgun) S.Howell pass incomplete deep right to L.Thomas.,Logan Thomas,GO,10,19,22,3,54.0
2023111907,2789,NYG vs WAS | W11 Q3 1st&15 @ NYG 41 | pass_len=33 | I | (5:11) (Shotgun) T.DeVito pass incomplete deep right to J.Hyatt.,Jalin Hyatt,GO,15,19,7,6,47.0
2023111907,3082,NYG vs WAS | W11 Q4 1st&10 @ WAS 32 | pass_len=18 | C | (15:00) T.DeVito pass deep left to D.Bellinger pushed ob at WAS 6 for 26 yards (K.Curl).,Daniel Bellinger,WHEEL,24,11,2,9,46.0
2023111907,3551,"WAS vs NYG | W11 Q4 2nd&7 @ WAS 28 | pass_len=11 | C | (6:24) (No Huddle, Shotgun) S.Howell pass short right to J.Dotson to WAS 40 for 12 yards (I.Simmons).",Jahan Dotson,HITCH,3,21,13,6,43.0
2023111907,4083,WAS vs NYG | W11 Q4 2nd&4 @ WAS 25 | pass_len=10 | C | (1:43) (Shotgun) S.Howell pass short right to B.Pringle to WAS 39 for 14 yards (T.Hawkins).,Byron Pringle,CROSS,15,8,13,14,50.0
2023111908,83,SF vs TB | W11 Q1 2nd&11 @ SF 19 | pass_len=17 | C | (14:15) (Shotgun) B.Purdy pass deep middle to G.Kittle to SF 43 for 24 yards (S.Barrett).,George Kittle,POST,10,24,4,9,47.0
2023111908,207,TB vs SF | W11 Q1 1st&10 @ TB 37 | pass_len=20 | I | (12:05) B.Mayfield pass incomplete deep left to M.Evans (D.Lenoir).,Mike Evans,CORNER,20,16,7,12,55.0
2023111908,259,TB vs SF | W11 Q1 3rd&7 @ TB 40 | pass_len=25 | I | (11:21) (Shotgun) B.Mayfield pass incomplete deep right to R.Jarrett.,Rakim Jarrett,GO,22,9,5,11,47.0
2023111908,308,SF vs TB | W11 Q1 1st&10 @ SF 20 | pass_len=10 | C | (11:06) (Shotgun) B.Purdy pass short middle to D.Samuel to SF 35 for 15 yards (L.Hall; A.Nelson).,Deebo Samuel Sr.,IN,24,24,3,8,59.0
2023111908,364,SF vs TB | W11 Q1 1st&5 @ SF 40 | pass_len=22 | I | (10:02) B.Purdy pass incomplete deep right to G.Kittle [A.Nelson].,George Kittle,POST,13,25,19,4,61.0
2023111908,563,"SF vs TB | W11 Q1 1st&10 @ TB 37 | pass_len=12 | C | (6:39) (Shotgun) B.Purdy pass short middle to B.Aiyuk to TB 23 for 14 yards (Z.McCollum, A.Winfield).",Brandon Aiyuk,POST,14,24,13,14,65.0
2023111908,1187,SF vs TB | W11 Q2 1st&10 @ TB 41 | pass_len=16 | C | (10:17) B.Purdy pass deep middle to B.Aiyuk to TB 22 for 19 yards (J.Dean).,Brandon Aiyuk,IN,14,23,8,10,55.0
2023111908,1369,TB vs SF | W11 Q2 1st&10 @ TB 36 | pass_len=17 | C | (6:04) (Shotgun) B.Mayfield pass deep right to T.Palmer pushed ob at SF 47 for 17 yards (C.Ward).,Trey Palmer,OUT,4,19,22,19,64.0
2023111908,1519,TB vs SF | W11 Q2 2nd&19 @ SF 45 | pass_len=18 | C | (2:32) (Shotgun) B.Mayfield pass deep middle to C.Otton to SF 18 for 27 yards (T.Hufanga).,Cade Otton,GO,23,23,8,8,62.0
2023111908,1649,SF vs TB | W11 Q2 1st&10 @ SF 29 | pass_len=12 | C | (1:43) (Shotgun) B.Purdy pass short right to B.Aiyuk ran ob at TB 34 for 37 yards (D.White).,Brandon Aiyuk,GO,18,23,14,16,71.0
2023111908,1825,SF vs TB | W11 Q2 3rd&3 @ TB 10 | pass_len=10 | I | (:24) (Shotgun) B.Purdy pass incomplete short middle to J.Jennings.,Jauan Jennings,IN,24,23,4,16,67.0
2023111908,1993,TB vs SF | W11 Q3 1st&10 @ TB 35 | pass_len=43 | I | (13:33) (Shotgun) B.Mayfield pass incomplete deep left to M.Evans.,Mike Evans,GO,11,12,7,4,34.0
2023111908,2041,TB vs SF | W11 Q3 3rd&3 @ TB 42 | pass_len=23 | I | (12:42) (Shotgun) B.Mayfield pass incomplete deep right to T.Palmer (C.Ward).,Trey Palmer,GO,13,20,22,4,59.0
2023111908,2142,"SF vs TB | W11 Q3 1st&10 @ SF 24 | pass_len=34 | C | (11:06) (Shotgun) B.Purdy pass deep left to B.Aiyuk for 76 yards, TOUCHDOWN. TB-J.Dean was injured during the play.",Brandon Aiyuk,GO,18,18,5,17,58.0
2023111908,2274,TB vs SF | W11 Q3 3rd&11 @ TB 9 | pass_len=13 | C | (9:21) (Shotgun) B.Mayfield pass short right to M.Evans pushed ob at TB 22 for 13 yards (C.Ward).,Mike Evans,OUT,4,18,22,18,62.0
2023111908,2382,TB vs SF | W11 Q3 3rd&10 @ TB 33 | pass_len=20 | I | (7:12) (Shotgun) B.Mayfield pass incomplete deep middle to M.Evans (D.Greenlaw).,Mike Evans,HITCH,3,22,10,16,51.0
2023111908,2530,SF vs TB | W11 Q3 2nd&14 @ SF 40 | pass_len=22 | C | (4:57) (Shotgun) B.Purdy pass deep right to D.Samuel ran ob at TB 20 for 40 yards (D.Delaney).,Deebo Samuel Sr.,IN,24,22,1,10,57.0
2023111908,2819,TB vs SF | W11 Q4 1st&10 @ TB 36 | pass_len=21 | C | (15:00) (Shotgun) B.Mayfield pass deep middle to R.Jarrett to SF 23 for 41 yards (J.Brown).,Rakim Jarrett,POST,18,19,8,14,59.0
2023111908,3024,SF vs TB | W11 Q4 3rd&7 @ SF 33 | pass_len=13 | I | (12:41) (Shotgun) B.Purdy pass incomplete short right to B.Aiyuk.,Brandon Aiyuk,IN,17,18,13,9,57.0
2023111908,3113,TB vs SF | W11 Q4 2nd&10 @ TB 20 | pass_len=10 | C | (12:20) (Shotgun) B.Mayfield pass short right to M.Evans ran ob at TB 32 for 12 yards (C.Ward).,Mike Evans,OUT,20,9,11,14,54.0
2023111908,3290,TB vs SF | W11 Q4 3rd&10 @ SF 45 | pass_len=11 | C | (9:02) (Shotgun) B.Mayfield pass short middle to C.Godwin to SF 34 for 11 yards (C.Ward).,Chris Godwin Jr.,IN,2,21,18,12,53.0
2023111908,3345,TB vs SF | W11 Q4 2nd&5 @ SF 29 | pass_len=29 | I | (7:59) (Shotgun) B.Mayfield pass incomplete deep middle to M.Evans.,Mike Evans,POST,2,20,11,8,41.0
2023111908,3446,TB vs SF | W11 Q4 2nd&4 @ SF 12 | pass_len=12 | I | (6:52) (Shotgun) B.Mayfield pass incomplete short middle to D.Thompkins.,Deven Thompkins,POST,1,21,22,7,51.0
2023111908,3476,TB vs SF | W11 Q4 3rd&4 @ SF 12 | pass_len=12 | I | (6:49) (Shotgun) B.Mayfield pass incomplete short right to M.Evans (T.Gipson). SF-C.Ward was injured during the play.,Mike Evans,POST,9,24,20,4,57.0
2023111909,282,NYJ vs BUF | W11 Q1 3rd&20 @ NYJ 32 | pass_len=24 | I | (12:17) (Shotgun) Z.Wilson pass incomplete deep left to G.Wilson.,Garrett Wilson,GO,16,25,25,4,70.0
2023111909,623,"BUF vs NYJ | W11 Q1 2nd&8 @ NYJ 12 | pass_len=12 | I | (6:12) (Shotgun) J.Allen pass incomplete short left to Q.Morris. NYJ-T.Adams was injured during the play. His return is Doubtful.  T.Adams walks off, goes to tunnel.",Quintin Morris,OUT,7,14,12,13,46.0
2023111909,1087,BUF vs NYJ | W11 Q2 2nd&16 @ BUF 45 | pass_len=13 | C | (14:53) (Shotgun) J.Allen pass short middle to K.Shakir to NYJ 28 for 27 yards (J.Whitehead).,Khalil Shakir,IN,21,24,3,11,59.0
2023111909,1539,BUF vs NYJ | W11 Q2 2nd&7 @ NYJ 38 | pass_len=13 | I | (6:23) (Shotgun) J.Allen pass incomplete short right to K.Shakir (B.Echols). Pressure on QB: B.Huff.,Khalil Shakir,CROSS,6,18,16,13,53.0
2023111909,1562,BUF vs NYJ | W11 Q2 3rd&7 @ NYJ 38 | pass_len=21 | I | (6:17) (Shotgun) J.Allen pass incomplete deep right to D.Kincaid [W.McDonald].,Dalton Kincaid,CORNER,4,19,19,5,47.0
2023111909,1633,NYJ vs BUF | W11 Q2 1st&10 @ NYJ 9 | pass_len=16 | C | (6:02) (Shotgun) Z.Wilson pass deep left to J.Ruckert to NYJ 27 for 18 yards (D.Jackson). BUF-D.Jackson was injured during the play. He is Out.  D.Jackson assisted off.,Jeremy Ruckert,CROSS,22,23,5,6,56.0
2023111909,1956,NYJ vs BUF | W11 Q2 2nd&9 @ NYJ 17 | pass_len=19 | I | (2:23) (Shotgun) Z.Wilson pass incomplete deep right to G.Wilson (R.Douglas). Receiver and coverage along sideline at NYJ 36.,Garrett Wilson,GO,7,25,21,6,59.0
2023111909,2511,BUF vs NYJ | W11 Q2 2nd&1 @ BUF 45 | pass_len=27 | I | (:12) (Shotgun) J.Allen pass incomplete deep left to S.Diggs [W.McDonald].,Stefon Diggs,CORNER,16,21,14,6,57.0
2023111909,3126,"BUF vs NYJ | W11 Q3 2nd&5 @ BUF 19 | pass_len=25 | C | (6:42) (Shotgun) J.Allen pass deep right to K.Shakir for 81 yards, TOUCHDOWN.",Khalil Shakir,GO,1,21,17,17,56.0
2023111909,3843,"NYJ vs BUF | W11 Q4 2nd&10 @ NYJ 24 | pass_len=10 | I | (10:36) (Shotgun) T.Boyle pass short left intended for X.Gipson INTERCEPTED by J.Poyer (C.Lewis) at NYJ 39. J.Poyer to NYJ 36 for 3 yards (A.Lazard). The Replay Official reviewed the interception ruling, and the play was REVERSED. (Shotgun) T.Boyle pass incomplete short left to X.Gipson (C.Lewis).",Xavier Gipson,HITCH,11,12,21,6,50.0
2023111910,321,"SEA vs LA | W11 Q1 2nd&5 @ LA 43 | pass_len=23 | I | (8:37) (Shotgun) G.Smith pass deep left to J.Smith-Njigba ran ob at LA 20 for 23 yards. Los Angeles Rams challenged the pass completion ruling, and the play was REVERSED. (Shotgun) G.Smith pass incomplete deep left to J.Smith-Njigba.",Jaxon Smith-Njigba,GO,2,24,11,15,52.0
2023111910,1031,SEA vs LA | W11 Q2 1st&10 @ SEA 25 | pass_len=18 | I | (14:22) G.Smith pass incomplete deep left to D.Metcalf (D.Kendrick).,DK Metcalf,IN,7,25,21,6,59.0
2023111910,1165,SEA vs LA | W11 Q2 3rd&1 @ LA 34 | pass_len=17 | I | (11:36) G.Smith pass incomplete deep right to D.Eskridge.,Dee Eskridge,CROSS,18,24,9,12,63.0
2023111910,1522,SEA vs LA | W11 Q2 2nd&2 @ SEA 40 | pass_len=33 | C | (7:13) (Shotgun) G.Smith pass deep left to D.Metcalf to LA 7 for 53 yards (J.Fuller).,DK Metcalf,GO,7,23,13,18,61.0
2023111910,1806,LA vs SEA | W11 Q2 1st&10 @ SEA 25 | pass_len=11 | C | (1:17) M.Stafford pass short right to T.Atwell ran ob at SEA 8 for 17 yards (Q.Diggs).,Tutu Atwell,CROSS,17,15,8,11,51.0
2023111910,2375,"SEA vs LA | W11 Q3 1st&10 @ LA 28 | pass_len=28 | I | (9:29) (No Huddle, Shotgun) G.Smith pass incomplete deep left to D.Metcalf.",DK Metcalf,GO,10,19,12,7,48.0
2023111910,2883,LA vs SEA | W11 Q3 1st&16 @ LA 9 | pass_len=20 | I | (1:20) (Shotgun) M.Stafford pass incomplete deep right to D.Henderson.,Darrell Henderson,WHEEL,20,11,0,14,45.0
2023111910,3061,SEA vs LA | W11 Q4 3rd&9 @ SEA 37 | pass_len=25 | I | (15:00) (Shotgun) D.Lock pass incomplete deep middle to J.Smith-Njigba.,Jaxon Smith-Njigba,GO,23,22,18,4,67.0
2023111910,3146,LA vs SEA | W11 Q4 1st&10 @ LA 44 | pass_len=36 | IN | (14:05) M.Stafford pass deep left intended for A.Trammell INTERCEPTED by T.Woolen [M.Edwards] at SEA 20. T.Woolen to SEA 20 for no gain (A.Trammell).,Austin Trammell,GO,5,20,23,3,51.0
2023111910,3231,SEA vs LA | W11 Q4 3rd&3 @ SEA 27 | pass_len=33 | I | (12:40) (Shotgun) D.Lock pass incomplete deep left to J.Smith-Njigba.,Jaxon Smith-Njigba,CORNER,13,23,15,4,55.0
